entry,exit_z,total_pnl_rub,trade_count,max_drawdown_rub,gap,valid
0.9,1.2,-222323.3233031078,473,-245885.81003681666,-0.3,False
0.9,1.3,-256564.88222376278,370,-277492.48261318146,-0.4,False
0.9,1.4,-304601.9490456287,273,-321765.75409878365,-0.5,False
0.9,1.5,-313088.58139464265,227,-330418.4131417847,-0.6,False
0.9,1.6,-300698.84756578755,178,-327648.58612958895,-0.7,False
0.9,1.7,-288489.26286950306,162,-311714.22926130117,-0.8,False
0.9,1.8,-308373.469868067,144,-330698.2959738481,-0.9,False
0.9,1.9,-311017.35205089377,116,-332922.4015267666,-1.0,False
0.9,2.0,-300600.6168057501,97,-324880.07387065055,-1.1,False
0.9,2.1,-288221.8800236862,76,-313155.776369676,-1.2,False
0.9,2.2,-259805.46869582444,58,-275468.61299951765,-1.3,False
0.9,2.3,-226398.65929224715,47,-242950.91107740768,-1.4,False
0.9,2.4,-220408.17777686304,43,-236960.42956202355,-1.5,False
0.9,2.5,-251648.45770994778,43,-267719.2316426033,-1.6,False
1.0,0.0,696946.5979164894,352,-47303.90097487718,1.0,True
1.0,0.1,736663.5765219765,389,-47303.90097487718,0.9,True
1.0,0.2,777861.5777087325,436,-47303.90097487718,0.8,True
1.0,0.3,788865.9183224229,490,-47303.90097487718,0.7,True
1.0,0.4,828766.8826951286,561,-42873.22396844311,0.6,True
1.0,0.5,880193.4250919254,648,-44334.07569977781,0.5,True
1.0,0.6,900705.8708024275,757,-43410.18402055593,0.4,True
1.0,0.7,914597.4877361642,909,-41832.92197654117,0.3,True
1.0,0.8,929048.2996440665,1146,-39497.33788981126,0.2,True
1.0,0.9,893419.313573927,1467,-36437.213602750795,0.1,True
1.0,1.0,750659.1820400301,1955,-33328.093679450685,0.0,False
1.0,1.1,65111.4605734355,1064,-57550.564648625936,-0.1,False
1.0,1.2,-155889.5676990286,639,-199994.18132515994,-0.2,False
1.0,1.3,-239201.76129747037,478,-275696.5778981629,-0.3,False
1.0,1.4,-295065.0474411856,355,-327782.6246741349,-0.4,False
1.0,1.5,-322180.9108931833,276,-355339.47421614546,-0.5,False
1.0,1.6,-285936.88813746825,214,-320712.4361918449,-0.6,False
1.0,1.7,-263496.5201181384,169,-294068.1031704781,-0.7,False
